AuthorID,Author,Content,Date
1070822626169208853,volodimirhamalitsya,"1. перевірте, чи у вас заряджена батарейка. Іноді на підсівших батках 2 чи 3 регуль при перепрошивці ""вилітає"".  2. Спробуйте з зарядженою баткою прошитися не на останню прошивку, а на попередні. Або відкотитися в BlHeli S на прошивку на пару версій нижче. Якщо прошитися вдалося, зберігаєте параметри, перезапускаєте дрон і прошиваєтеся в блюджей. Щоб не мучити всі 4 регулятора, прошиваєте в БлХелі с тільки той, де помилки.",2024-02-05T18:55:13.2860000+02:00
1197560822910701744,vitalii_mel,"Дякую. Так вчора і зробив, але ставив галочку про ігнор при прошиванні  Відкотився до попередньої прошивки а потім накотив блюджей. Все пройшло норм.  Живився від лабораторного блока живлення з обмеженням струму",2024-02-05T18:59:45.6970000+02:00
1180833029359415327,larysa_lo,"У чаті вашого потоку є гілка ""Передача дронів""",2024-02-05T20:42:25.3830000+02:00
1190226531339993171,aveomix_38667,Відео не влазить Порадьте будь ласка вріант як закріпити. крім заміни рами чи відео.,2024-02-05T21:14:09.1340000+02:00
999317113862889502,vik_tor_2,Поверніть на 90 градусів. Буде стояти поперек рами.,2024-02-05T21:23:41.1800000+02:00
1190226531339993171,aveomix_38667,Він з рівними сторонами можливо спробувати 45,2024-02-05T21:30:08.6460000+02:00
1132743424194383983,sandyrr,"Вітаю, не знаю, де запитати, а канал правил зіпсутий. Підкажіть, наскільки часто (на око в процентах) на передку заглушені GSM i GPS?",2024-02-05T22:27:15.6950000+02:00
1179059549924241450,kolobok240222,Переставити 2 стійки ближче до центру.. А де чат нашого потоку ?,2024-02-05T22:30:18.2770000+02:00
1180833029359415327,larysa_lo,А Ви з якого?)),2024-02-05T22:34:54.6880000+02:00
1190226531339993171,aveomix_38667,Так якраз 2-3мм. Дякую,2024-02-05T22:37:18.3930000+02:00
1190733956652466256,saint_andru_37996,"Підкажіть будь-ласка, коли підключаю батарею, дрон починає часто пищати пищалкою і моторами, мотори смикаються. Відключаю батарею, підключаю знову - все ОК, біндиться з пультом і не пищить, нормально армиться. Що може бути?",2024-02-06T08:36:06.6630000+02:00
1189074136656510986,andrij0021,"Доброго дня! Є питання, щодо прошивки приймача. Чи варто його прошивати без передавача? Конфігуратор видає таке повідомлення: "" ** Searching flight controllers ** > FC found from 'COM3'  Detected the following serial ports on this system:   COM3  ======== PASSTHROUGH INIT ========   Trying to initialize COM3 @ 420000   Attempting to detect FC UART configuration...      ** Serial RX config detected: 'serial 1 64 115200 57600 0 115200' Enabling serial passthrough...   CMD: 'serialpassthrough 1 420000'  ======== PASSTHROUGH DONE ======== ======== RESET TO BOOTLOADER ========    * Using full duplex (CRSF)  Cannot detect RX target, blindly flashing!  esptool.py v4.2.1 Serial port COM3 WARNING: Pre-connection option ""no_reset"" was selected. Connection may fail if the chip is not in bootloader or flasher stub mode. Connecting... . В чому суть проблеми в даному випадку",2024-02-06T11:11:02.9940000+02:00
